customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3839-XDFVZ,Male,0,No,Yes,6,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,83.83,508.0,Yes
7726-RMVNE,Female,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.29,1083.25,No
9615-ZBKKF,Female,0,Yes,No,53,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),53.29,2827.44,No
7020-LKFJE,Male,0,Yes,No,62,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),60.04,3721.94,No
4768-DLHBT,Female,0,No,Yes,72,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Mailed check,89.94,6473.41,No
9541-UMLWZ,Female,1,No,Yes,1,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,59.74,45.15,Yes
5493-KHSPC,Male,0,No,No,34,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,79.5,2702.34,Yes
2253-JHMAT,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,91.05,1946.65,No
2931-BCDTK,Male,0,No,No,63,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),74.87,4709.21,No
7772-UTUXP,Male,0,No,No,58,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),97.4,5656.81,No
1876-RVMWV,Male,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.59,952.04,No
5415-PHBGX,Female,0,No,No,51,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,74.85,3828.25,No
2527-FBBBJ,Male,0,No,Yes,20,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),56.72,1128.96,Yes
2905-TUYZQ,Male,1,Yes,Yes,11,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,No,Electronic check,60.62,644.54,No
7711-BKPTE,Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.33,165.21,No
8564-ATEME,Male,1,No,Yes,53,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),82.96,4403.78,No
2799-SYFAD,Female,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Mailed check,94.08,6494.39,No
6146-NJJTF,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.66,266.1,No
6810-ARFUN,Female,0,No,No,32,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),78.95,2530.74,No
2740-XUHQQ,Female,0,Yes,No,25,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),57.98,1457.8,No
5272-WMPZR,Male,0,Yes,No,13,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,53.77,710.52,Yes
1464-MLEVT,Male,0,No,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.37,997.94,No
9569-DCUYB,Male,0,Yes,No,64,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),87.02,5556.43,No
3030-SQTNA,Male,0,No,No,45,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),71.59,3219.58,No
3805-RZGYM,Male,1,Yes,No,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.32,1159.78,No
8576-SEXBH,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),82.46,5541.84,No
6150-XTTCF,Male,1,Yes,No,11,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),82.48,923.27,Yes
2926-FRAZM,Male,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),100.17,5330.42,No
1568-DLVHE,Male,1,No,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Mailed check,90.18,5688.78,No
3622-LQQMV,Female,0,Yes,Yes,46,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,89.8,4129.73,Yes
9177-CVSRG,Female,0,No,No,36,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),55.4,2007.28,No
6264-LGXMQ,Male,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.64,831.82,No
3057-RLGQL,Female,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.27,625.68,Yes
7241-HDAGR,Male,0,Yes,No,41,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),71.5,2938.06,No
2833-NCKST,Male,0,No,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),82.69,5547.56,Yes
5785-WXJKF,Female,0,Yes,No,28,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),59.34,1659.79,No
6916-HKFUB,Female,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.25,645.62,No
3028-FCXDY,Male,0,No,No,56,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),68.73,3844.52,No
5309-VDJYL,Male,0,Yes,No,11,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,82.64,927.09,No
7949-KZQBP,Female,0,No,No,44,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,84.97,3746.01,Yes
5312-YWKNS,Male,1,Yes,No,19,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,66.62,1279.55,No
8026-MAKKR,Female,0,Yes,No,44,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),65.47,2895.46,No
2460-DBPFV,Male,0,No,Yes,22,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,60.24,1317.41,Yes
1543-SRNZP,Female,1,Yes,Yes,61,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,80.78,4933.23,No
7526-CLKQM,Male,0,No,No,33,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.19,2593.3,Yes
6768-PJMVM,Male,0,No,Yes,20,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Electronic check,61.86,1243.4,Yes
2947-ZFABD,Female,0,Yes,No,50,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,42.37,2115.84,No
1617-ETLMK,Male,0,Yes,No,8,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),56.65,450.06,No
2944-GZCBH,Male,0,Yes,No,9,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,54.4,475.41,No
6434-MSJPV,Female,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.02,1186.12,No
1099-VLBMA,Male,0,Yes,Yes,44,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,89.17,3916.83,Yes
7236-YXMGP,Male,0,No,No,51,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,59.36,3049.98,No
4365-REBJC,Male,0,No,No,29,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),85.02,2445.15,No
3133-BZMEQ,Female,1,No,No,63,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),87.39,5486.74,No
2079-RXVKA,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.14,10.91,No
3272-RXKLT,Female,1,No,Yes,48,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,73.41,3505.7,No
9808-JCMJC,Male,1,No,Yes,44,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),66.54,2927.46,Yes
9348-DBFKG,Male,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),90.98,1454.91,Yes
8666-WVZBC,Male,0,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.73,540.13,No
8689-RWJXA,Male,0,Yes,No,44,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),62.35,2725.7,No
1208-MDLAR,Female,1,No,Yes,16,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),63.95,1014.17,Yes
9254-TPQFY,Male,0,No,Yes,58,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,47.39,2768.57,Yes
2591-YSRJX,Male,1,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,75.88,989.46,Yes
2492-RAPJZ,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,88.54,809.78,No
6234-LKGUD,Female,0,No,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.28,357.32,No
3139-VSPNZ,Male,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.41,760.28,No
3006-CJBNV,Male,0,No,Yes,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,96.99,4563.61,Yes
8238-KHDAP,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,1053.49,No
4279-RNZGQ,Male,0,Yes,Yes,17,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),59.5,1022.58,Yes
4840-SDJRP,Male,0,No,No,51,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.64,4504.91,No
5033-LBXXL,Female,0,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.3,574.87,No
7457-CHNMY,Male,1,Yes,Yes,36,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,77.58,2785.83,Yes
9530-WGQFM,Male,1,No,No,39,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,63.99,2497.34,No
7414-CLMDX,Male,0,No,No,5,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,56.06,282.2,No
6003-FMRYZ,Male,0,Yes,No,34,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.74,2676.59,No
6697-PPXFG,Male,0,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.06,478.97,No
6092-RSFZW,Male,0,No,No,29,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,78.52,2282.91,No
7549-GFXGZ,Male,0,No,No,23,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,59.87,1390.02,Yes
5019-YKULU,Male,0,Yes,No,54,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,73.77,3986.14,No
2992-TGZVT,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.03,180.07,No
3439-WLHWD,Male,1,Yes,Yes,61,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),88.79,5409.36,Yes
8030-NAPHJ,Female,0,Yes,No,17,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),80.52,1360.93,No
3246-WPFNS,Female,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.6,927.85,No
5904-NNTJP,Female,0,No,No,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.88,347.73,No
4283-QCRPB,Female,0,Yes,No,68,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,83.6,5680.6,No
6094-VLPJA,Male,0,Yes,No,32,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,69.21,2225.83,Yes
7994-NLQDQ,Female,0,Yes,No,37,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.36,3115.39,No
1395-ZYECY,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.17,236.31,No
8672-QEFPM,Male,1,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.03,894.77,No
4526-WNTJG,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,22.08,1577.76,No
1062-KSTCV,Female,1,No,Yes,52,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,41.19,2133.84,No
1683-XQPDR,Male,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.38, ,Yes
1155-DQQLU,Male,1,No,No,11,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,109.41,1205.43,Yes
5796-PBAXB,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.25,466.09,Yes
7464-LAJPC,Female,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,70.95, ,Yes
2410-WFCXX,Female,0,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.55,1702.41,No
4235-BELRK,Male,0,Yes,No,6,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,63.63,387.05,Yes
6288-TRGXN,Male,0,Yes,Yes,68,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,82.53,5614.48,No
7258-ZBLDC,Female,0,Yes,No,38,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.24,1871.48,No
7853-LLZTN,Male,0,No,No,31,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),62.69,1939.17,No
6287-XSPCM,Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,71.42,3439.09,Yes
7489-RLNUU,Male,1,No,Yes,30,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,81.39,2435.56,Yes
7534-MPSVA,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,77.29,150.28,Yes
3156-SQGMW,Female,0,No,No,46,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,No,Mailed check,56.28,2575.89,No
3802-GZHCV,Male,0,No,Yes,14,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,61.5,872.06,No
7062-PYURU,Male,0,Yes,No,50,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,54.23,2721.68,No
5488-NVLFJ,Male,0,Yes,No,20,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,67.52,1353.72,No
9569-DWGXM,Female,0,No,No,40,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),81.44,3262.77,No
4915-QQXBY,Male,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,82.62,153.99,No
3871-AAXCP,Male,0,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),22.37, ,No
7894-QTBHE,Male,0,Yes,Yes,20,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),66.44,1328.35,No
8214-BBNVH,Male,0,Yes,Yes,20,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,58.09,1184.96,No
3275-GDBKR,Male,0,Yes,Yes,48,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,93.82,4501.74,No
8421-AKBNB,Male,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.81,1380.73,No
2094-FBWKJ,Female,0,No,No,40,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),65.28,2640.23,No
5366-WJGCS,Female,1,Yes,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.55,1628.24,Yes
4156-TJSKV,Male,1,Yes,No,41,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),77.63,3179.18,No
8919-NFANS,Female,0,Yes,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.21,1503.66,No
6832-SJBJD,Female,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.53,1094.2,No
2650-JXJBR,Male,0,No,Yes,42,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,66.46,2776.99,No
1453-SLCSJ,Female,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,80.54,892.17,Yes
1034-WHFVM,Female,0,Yes,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.25,1144.78,No
2048-GNBJY,Female,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.79,1151.28,No
7468-QPGHN,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),89.83,6470.31,Yes
5985-XXVNP,Female,0,Yes,No,59,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.28,1120.86,No
6081-EPEEN,Female,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),108.58,7588.87,No
6402-UKDMR,Female,0,Yes,Yes,27,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card (automatic),72.23,1939.86,No
3418-DEZEX,Female,0,Yes,Yes,70,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),60.47,4205.64,No
7974-MZHCR,Male,0,No,No,13,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,96.22,1243.68,Yes
3039-LJZNG,Male,0,No,No,31,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),82.91,2579.56,Yes
6119-ENTDY,Female,0,Yes,No,7,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),56.9,407.76,No
1181-PLYEP,Female,0,Yes,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,474.84,No
6590-VNKHQ,Male,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.4,1112.25,No
6686-ZQBFF,Female,0,Yes,No,58,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,No,Credit card (automatic),58.93,3412.36,No
6111-EAXGC,Female,0,Yes,No,56,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.87,4127.9,Yes
8349-QSHZF,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,84.84,153.77,No
2583-XRVQN,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.86,511.53,No
9644-QEGWK,Male,0,Yes,No,33,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,58.9,1933.99,No
2049-HEVPE,Female,0,Yes,No,25,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),81.91,2040.28,Yes
8903-YDNEC,Female,1,Yes,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,718.51,No
2187-GXNUK,Male,1,Yes,No,31,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,103.56,3209.42,No
2740-QSCUA,Male,0,No,No,40,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,95.09,3784.31,No
3661-VYAFJ,Female,1,No,No,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.06,91.01,Yes
6537-VCPPP,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,87.49,6207.95,No
3510-RXCTH,Female,0,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),24.88,158.61,No
2472-KHNFN,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.25,315.47,No
8786-TQBST,Male,1,Yes,No,32,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,87.95,2813.18,No
6098-RZPRA,Male,0,No,Yes,1,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,56.72,47.43,Yes
9457-NNMVM,Female,0,No,No,66,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),70.74,4668.37,No
